fips,state_abbr,county_name,ur_code,ur_label,is_urban,park_access_pct,inactivity_rate,obesity_rate,smoking_rate,life_expectancy,inactivity_zscore,le_deficit,park_quartile
06025,CA,Imperial,4,Small metro,1,38.0,35.1,35.2,12.9,77.448199817,1.935157228609029,-1.4674876739999974,Q3
06027,CA,Inyo,6,Non-core (rural),0,29.4,21.1,28.2,12.4,77.034281314,-0.9273255382039751,-1.0535691709999924,Q1 (lowest)
06029,CA,Kern,3,Medium metro,1,36.6,31.9,36.2,14.7,74.924741666,1.2808754533374846,1.0559704770000025,Q2
06031,CA,Kings,4,Small metro,1,35.099999999999994,30.4,34.9,14.8,77.328676491,0.9741808711789485,-1.3479643479999908,Q2
06033,CA,Lake,5,Micropolitan,0,33.7,25.9,32.7,15.6,74.634465498,0.05409712470334001,1.346246645000008,Q1 (lowest)
06035,CA,Lassen,5,Micropolitan,0,32.1,25.6,34.3,16.2,76.492909301,-0.007241791728366645,-0.5121971579999922,Q1 (lowest)
06037,CA,Los Angeles,1,Large central metro,1,28.5,26.2,26.4,11.2,80.055852613,0.11543604113504738,-4.075140469999994,Q1 (lowest)
06039,CA,Madera,4,Small metro,1,35.9,31.6,36.5,14.8,77.365887046,1.219536536905778,-1.3851749029999922,Q2
06041,CA,Marin,2,Large fringe metro,1,22.9,16.6,21.3,8.4,84.703879478,-1.8474092846795835,-8.723167335,Q1 (lowest)
06043,CA,Mariposa,6,Non-core (rural),0,30.0,22.0,30.5,12.6,78.512311572,-0.7433087889088537,-2.5315994289999963,Q1 (lowest)
06045,CA,Mendocino,5,Micropolitan,0,31.5,26.0,29.5,14.3,77.247675093,0.07454343018057603,-1.2669629499999928,Q1 (lowest)
06047,CA,Merced,3,Medium metro,1,33.0,33.2,34.3,14.1,76.885047459,1.5466774245415502,-0.9043353160000009,Q1 (lowest)
06049,CA,Modoc,6,Non-core (rural),0,33.1,24.6,31.9,14.8,75.799244181,-0.21170484650072408,0.18146796199999926,Q1 (lowest)
06051,CA,Mono,6,Non-core (rural),0,29.6,21.5,30.9,11.7,98.902937928,-0.8455403162950325,-22.922225784999995,Q1 (lowest)
06053,CA,Monterey,3,Medium metro,1,27.500000000000004,27.0,31.1,12.1,81.298455227,0.27900648495293345,-5.317743084,Q1 (lowest)
06055,CA,Napa,4,Small metro,1,28.000000000000004,23.5,28.2,10.4,81.353002523,-0.43661420675031754,-5.3722903799999955,Q1 (lowest)
06057,CA,Nevada,5,Micropolitan,0,27.500000000000004,18.2,27.6,11.0,79.977868852,-1.5202683970438122,-3.997156708999995,Q1 (lowest)
06059,CA,Orange,1,Large central metro,1,25.3,23.4,23.9,9.3,81.777468014,-0.45706051222755356,-5.796755870999988,Q1 (lowest)
06061,CA,Placer,2,Large fringe metro,1,26.3,17.9,27.3,9.6,81.770060302,-1.5816073134755195,-5.789348158999999,Q1 (lowest)
06063,CA,Plumas,6,Non-core (rural),0,29.5,24.0,29.9,13.7,77.467381788,-0.33438267936413885,-1.486669644999992,Q1 (lowest)
06065,CA,Riverside,1,Large central metro,1,36.2,27.3,36.8,11.6,78.530495952,0.34034540138464087,-2.5497838089999902,Q2
06067,CA,Sacramento,1,Large central metro,1,31.7,21.1,29.5,11.8,78.42732168,-0.9273255382039751,-2.4466095370000005,Q1 (lowest)
06069,CA,San Benito,2,Large fringe metro,1,31.0,25.0,31.3,10.8,80.422762074,-0.12991962459178139,-4.442049931,Q1 (lowest)
06071,CA,San Bernardino,2,Large fringe metro,1,38.1,26.3,33.3,12.4,76.07008169,0.1358823466122834,-0.08936954699998978,Q3
06073,CA,San Diego,1,Large central metro,1,23.9,20.6,25.3,10.1,80.814367636,-1.0295570655901538,-4.833655492999995,Q1 (lowest)
06075,CA,San Francisco,1,Large central metro,1,18.7,18.5,17.1,8.8,82.894688037,-1.4589294806121047,-6.913975893999989,Q1 (lowest)
06077,CA,San Joaquin,3,Medium metro,1,33.300000000000004,25.9,30.7,12.7,76.623446774,0.05409712470334001,-0.6427346309999962,Q1 (lowest)
06079,CA,San Luis Obispo,3,Medium metro,1,30.5,20.1,26.1,10.2,81.229030642,-1.1317885929763325,-5.248318498999993,Q1 (lowest)
06081,CA,San Mateo,2,Large fringe metro,1,21.0,20.2,22.3,8.0,84.469981061,-1.1113422874990972,-8.489268917999993,Q1 (lowest)
06083,CA,Santa Barbara,3,Medium metro,1,30.1,24.1,26.1,10.7,80.985798803,-0.3139363738869028,-5.005086659999989,Q1 (lowest)
06085,CA,Santa Clara,1,Large central metro,1,18.5,22.2,21.9,8.1,84.148305821,-0.7024161779543824,-8.167593677999989,Q1 (lowest)
06087,CA,Santa Cruz,3,Medium metro,1,25.2,20.4,26.8,10.7,82.084720571,-1.0704496765446259,-6.104008428,Q1 (lowest)
06089,CA,Shasta,4,Small metro,1,30.9,22.2,29.3,14.1,74.882704807,-0.7024161779543824,1.098007336000009,Q1 (lowest)
06091,CA,Sierra,6,Non-core (rural),0,29.8,24.0,32.4,15.6,81.688106903,-0.33438267936413885,-5.70739476,Q1 (lowest)
06093,CA,Siskiyou,6,Non-core (rural),0,32.800000000000004,25.8,31.8,15.2,74.25327814,0.033650819226104696,1.727434002999999,Q1 (lowest)
06095,CA,Solano,3,Medium metro,1,29.9,24.3,31.3,11.3,79.438888016,-0.27304376293243143,-3.458175873000002,Q1 (lowest)
06097,CA,Sonoma,3,Medium metro,1,28.6,20.0,26.1,10.6,81.14083213,-1.1522348984535686,-5.160119987000002,Q1 (lowest)
06099,CA,Stanislaus,3,Medium metro,1,34.8,30.3,36.4,13.4,75.965128696,0.9537345657017131,0.015583447000011574,Q1 (lowest)
06101,CA,Sutter,4,Small metro,1,31.6,26.9,29.7,14.1,77.545487473,0.2585601794756974,-1.5647753299999891,Q1 (lowest)
06103,CA,Tehama,5,Micropolitan,0,34.2,27.4,31.6,15.5,75.030249803,0.36079170686187617,0.9504623400000014,Q1 (lowest)
06105,CA,Trinity,6,Non-core (rural),0,33.0,28.4,33.3,16.9,73.92734849,0.5652547616342336,2.0533636530000052,Q1 (lowest)
06107,CA,Tulare,3,Medium metro,1,35.5,32.6,35.3,14.0,76.185620661,1.4239995916781354,-0.20490851799999632,Q2
06109,CA,Tuolumne,5,Micropolitan,0,29.5,20.9,29.0,12.3,77.012948969,-0.9682181491584472,-1.0322368260000019,Q1 (lowest)
06111,CA,Ventura,3,Medium metro,1,27.0,22.8,25.7,10.5,81.329131373,-0.5797383450909677,-5.34841922999999,Q1 (lowest)
06113,CA,Yolo,2,Large fringe metro,1,27.800000000000004,23.6,25.7,11.1,80.643891316,-0.4161679012730815,-4.663179172999989,Q1 (lowest)
06115,CA,Yuba,4,Small metro,1,33.900000000000006,26.1,30.8,14.5,75.608199241,0.09498973565781207,0.3725129020000111,Q1 (lowest)
08001,CO,Adams,2,Large fringe metro,1,31.3,22.8,33.0,13.4,77.548448936,-0.5797383450909677,-1.5677367929999946,Q1 (lowest)
08003,CO,Alamosa,6,Non-core (rural),0,30.4,24.4,32.1,14.0,72.981689961,-0.25259745745519613,2.9990221820000045,Q1 (lowest)
08005,CO,Arapahoe,2,Large fringe metro,1,25.2,18.0,25.9,10.5,79.665820217,-1.5611610079982834,-3.6851080739999986,Q1 (lowest)
08007,CO,Archuleta,6,Non-core (rural),0,24.6,17.7,27.6,12.0,80.938178868,-1.622499924429991,-4.957466724999989,Q1 (lowest)
08009,CO,Baca,6,Non-core (rural),0,28.8,23.7,30.3,17.8,72.428877968,-0.3957215957958462,3.5518341750000104,Q1 (lowest)
08011,CO,Bent,6,Non-core (rural),0,32.9,28.9,34.0,20.0,73.897056821,0.6674862890204123,2.0836553219999985,Q1 (lowest)
08013,CO,Boulder,3,Medium metro,1,17.4,12.1,17.4,8.8,82.215124227,-2.7674930311551926,-6.234412083999999,Q1 (lowest)
08014,CO,Broomfield,2,Large fringe metro,1,25.8,13.1,22.1,8.7,82.046182323,-2.563029976382835,-6.065470179999991,Q1 (lowest)
08015,CO,Chaffee,6,Non-core (rural),0,24.7,16.6,25.4,12.2,81.837678454,-1.8474092846795835,-5.856966310999994,Q1 (lowest)
08017,CO,Cheyenne,6,Non-core (rural),0,26.4,19.7,28.8,13.9,77.510731684,-1.213573814885276,-1.5300195410000015,Q1 (lowest)
08019,CO,Clear Creek,2,Large fringe metro,1,23.7,13.9,23.2,10.1,82.776197477,-2.399459532564949,-6.795485333999991,Q1 (lowest)
08021,CO,Conejos,6,Non-core (rural),0,30.4,24.5,30.3,13.0,72.704056978,-0.23215115197796013,3.276655165000008,Q1 (lowest)
08023,CO,Costilla,6,Non-core (rural),0,31.7,26.3,31.7,14.0,73.406604183,0.1358823466122834,2.5741079600000063,Q1 (lowest)
08025,CO,Crowley,6,Non-core (rural),0,32.7,25.2,31.5,18.0,72.455682479,-0.08902701363731005,3.5250296640000016,Q1 (lowest)
08027,CO,Custer,6,Non-core (rural),0,24.4,19.6,26.6,12.2,80.940542009,-1.2340201203625112,-4.959829865999993,Q1 (lowest)
08029,CO,Delta,6,Non-core (rural),0,27.3,20.8,26.9,15.1,76.223056472,-0.9886644546356825,-0.24234432899999092,Q1 (lowest)
08031,CO,Denver,1,Large central metro,1,22.0,17.0,21.6,10.3,78.0509182,-1.765624062770641,-2.070206056999993,Q1 (lowest)
08033,CO,Dolores,6,Non-core (rural),0,26.0,19.4,27.1,14.9,74.638283551,-1.2749127313169832,1.3424285920000045,Q1 (lowest)
08035,CO,Douglas,2,Large fringe metro,1,23.0,13.7,24.6,7.6,82.759078384,-2.4403521435194206,-6.7783662410000005,Q1 (lowest)
08037,CO,Eagle,5,Micropolitan,0,21.2,15.9,24.3,9.9,88.908523379,-1.990533423020234,-12.927811235999997,Q1 (lowest)
08039,CO,Elbert,2,Large fringe metro,1,23.0,16.2,24.8,11.2,81.582872553,-1.929194506588527,-5.602160409999996,Q1 (lowest)
08041,CO,El Paso,3,Medium metro,1,28.1,18.8,28.5,10.9,76.919613391,-1.3975905641803974,-0.9389012479999934,Q1 (lowest)
08043,CO,Fremont,5,Micropolitan,0,29.1,21.6,30.6,15.6,75.955697485,-0.8250940108177964,0.025014658000003465,Q1 (lowest)
08045,CO,Garfield,5,Micropolitan,0,25.0,18.3,23.8,12.0,80.15800542,-1.499822091566576,-4.17729327699999,Q1 (lowest)
08047,CO,Gilpin,2,Large fringe metro,1,25.3,15.0,25.5,11.4,80.836446495,-2.1745501723153557,-4.855734351999999,Q1 (lowest)
08049,CO,Grand,6,Non-core (rural),0,22.3,16.6,23.8,11.6,84.756859786,-1.8474092846795835,-8.776147643000002,Q1 (lowest)
08051,CO,Gunnison,6,Non-core (rural),0,24.0,14.2,24.7,10.2,82.884009356,-2.3381206161332417,-6.903297213000002,Q1 (lowest)
08053,CO,Hinsdale,6,Non-core (rural),0,24.3,15.0,23.9,9.3,78.634042916,-2.1745501723153557,-2.6533307729999933,Q1 (lowest)
08055,CO,Huerfano,6,Non-core (rural),0,28.8,21.1,27.9,13.6,73.732163862,-0.9273255382039751,2.248548281000012,Q1 (lowest)
08057,CO,Jackson,6,Non-core (rural),0,28.000000000000004,23.0,30.0,16.9,78.634042916,-0.5388457341364963,-2.6533307729999933,Q1 (lowest)
08059,CO,Jefferson,2,Large fringe metro,1,24.1,12.8,23.1,9.9,79.516036779,-2.624368892814542,-3.5353246359999986,Q1 (lowest)
08061,CO,Kiowa,6,Non-core (rural),0,28.2,19.2,27.6,14.7,78.634042916,-1.3158053422714546,-2.6533307729999933,Q1 (lowest)
08063,CO,Kit Carson,6,Non-core (rural),0,30.5,22.9,29.4,14.5,76.191990818,-0.5592920396137323,-0.21127867499998843,Q1 (lowest)
08065,CO,Lake,6,Non-core (rural),0,23.7,17.0,23.7,10.2,82.173498999,-1.765624062770641,-6.192786855999998,Q1 (lowest)
08067,CO,La Plata,5,Micropolitan,0,21.5,15.3,20.9,11.9,81.112404393,-2.113211255883648,-5.13169225,Q1 (lowest)
08069,CO,Larimer,3,Medium metro,1,24.8,13.9,24.4,10.2,80.980726634,-2.399459532564949,-5.000014491000002,Q1 (lowest)
08071,CO,Las Animas,6,Non-core (rural),0,31.0,24.1,32.5,14.3,74.815832583,-0.3139363738869028,1.1648795600000028,Q1 (lowest)
08073,CO,Lincoln,6,Non-core (rural),0,29.6,23.4,29.8,15.7,78.418051792,-0.45706051222755356,-2.437339648999995,Q1 (lowest)
08075,CO,Logan,5,Micropolitan,0,30.5,22.7,29.7,16.7,75.374241886,-0.6001846505682037,0.6064702570000122,Q1 (lowest)
08077,CO,Mesa,4,Small metro,1,28.9,20.0,30.1,12.7,76.994112157,-1.1522348984535686,-1.0134000139999984,Q1 (lowest)
08079,CO,Mineral,6,Non-core (rural),0,23.3,16.6,25.7,10.6,78.634042916,-1.8474092846795835,-2.6533307729999933,Q1 (lowest)
08081,CO,Moffat,5,Micropolitan,0,28.8,22.1,28.3,15.6,74.577183124,-0.7228624834316176,1.403529019000004,Q1 (lowest)
08083,CO,Montezuma,6,Non-core (rural),0,27.1,20.4,28.4,14.7,75.133217162,-1.0704496765446259,0.8474949810000112,Q1 (lowest)
08085,CO,Montrose,5,Micropolitan,0,25.9,19.8,27.7,13.4,78.69906101,-1.19312750940804,-2.718348866999989,Q1 (lowest)
08087,CO,Morgan,5,Micropolitan,0,28.5,23.3,32.1,13.8,75.587639086,-0.4775068177047889,0.3930730570000094,Q1 (lowest)
08089,CO,Otero,6,Non-core (rural),0,33.5,27.6,35.1,15.3,70.913045987,0.4016843178163482,5.067666156000001,Q1 (lowest)
08091,CO,Ouray,6,Non-core (rural),0,23.3,13.5,22.8,9.1,87.482992561,-2.481244754473892,-11.502280417999998,Q1 (lowest)
08093,CO,Park,2,Large fringe metro,1,24.6,16.0,23.5,10.9,85.357948258,-1.9700871175429984,-9.377236114999988,Q1 (lowest)
08095,CO,Phillips,6,Non-core (rural),0,28.6,22.5,28.9,14.3,77.651294021,-0.641077261522675,-1.670581877999993,Q1 (lowest)
08097,CO,Pitkin,5,Micropolitan,0,19.7,13.7,20.3,8.3,92.724933813,-2.4403521435194206,-16.74422167,Q1 (lowest)
08099,CO,Prowers,6,Non-core (rural),0,29.4,25.6,29.8,15.0,74.136537075,-0.007241791728366645,1.8441750679999984,Q1 (lowest)
08101,CO,Pueblo,4,Small metro,1,36.1,26.8,32.1,13.9,73.570878336,0.23811387399846212,2.4098338069999983,Q2
08103,CO,Rio Blanco,6,Non-core (rural),0,27.200000000000003,18.0,26.7,13.3,78.854840581,-1.5611610079982834,-2.8741284379999996,Q1 (lowest)
08105,CO,Rio Grande,6,Non-core (rural),0,26.8,23.2,27.7,12.5,74.321828784,-0.49795312318202495,1.6588833590000007,Q1 (lowest)
08107,CO,Routt,5,Micropolitan,0,20.9,15.3,23.7,10.0,84.021637606,-2.113211255883648,-8.040925462999994,Q1 (lowest)
08109,CO,Saguache,6,Non-core (rural),0,28.5,23.7,28.8,14.6,78.634042916,-0.3957215957958462,-2.6533307729999933,Q1 (lowest)
08111,CO,San Juan,6,Non-core (rural),0,25.2,15.9,25.8,11.2,78.634042916,-1.990533423020234,-2.6533307729999933,Q1 (lowest)
08113,CO,San Miguel,6,Non-core (rural),0,24.8,14.2,25.3,9.4,88.252148581,-2.3381206161332417,-12.271436437999995,Q1 (lowest)
08115,CO,Sedgwick,6,Non-core (rural),0,28.5,20.5,28.0,13.6,76.325512364,-1.05000337106739,-0.34480022099999985,Q1 (lowest)
08117,CO,Summit,5,Micropolitan,0,21.3,15.0,24.4,10.5,93.001847875,-2.1745501723153557,-17.02113573199999,Q1 (lowest)
08119,CO,Teller,3,Medium metro,1,26.0,15.4,23.4,11.3,79.370630236,-2.0927649504064125,-3.3899180929999915,Q1 (lowest)
08121,CO,Washington,6,Non-core (rural),0,28.000000000000004,18.6,26.6,13.8,75.122939568,-1.4384831751348688,0.8577725749999985,Q1 (lowest)
08123,CO,Weld,3,Medium metro,1,28.7,20.6,33.8,12.7,79.259346055,-1.0295570655901538,-3.2786339119999894,Q1 (lowest)
08125,CO,Yuma,6,Non-core (rural),0,29.1,22.7,28.7,14.2,78.999658451,-0.6001846505682037,-3.0189463079999967,Q1 (lowest)
10001,DE,Kent,4,Small metro,1,41.3,30.7,43.5,13.5,75.95627761,1.0355197876106559,0.02443453300000442,Q4 (highest)
10003,DE,New Castle,2,Large fringe metro,1,34.599999999999994,25.5,33.4,11.8,77.441810875,-0.02768809720560268,-1.4610987319999964,Q1 (lowest)
10005,DE,Sussex,3,Medium metro,1,35.0,25.2,33.8,14.0,77.832269261,-0.08902701363731005,-1.8515571179999881,Q1 (lowest)
11001,DC,District of Columbia,1,Large central metro,1,24.5,15.3,25.1,9.4,77.066067477,-2.113211255883648,-1.085355333999999,Q1 (lowest)
12001,FL,Alachua,3,Medium metro,1,31.9,22.0,30.9,12.7,77.882816093,-0.7433087889088537,-1.9021039499999972,Q1 (lowest)
12003,FL,Baker,2,Large fringe metro,1,38.0,27.7,35.3,16.6,74.4423423,0.42213062329358353,1.5383698429999981,Q3
12005,FL,Bay,4,Small metro,1,31.1,25.3,33.4,14.7,74.547375081,-0.06858070816007403,1.4333370620000068,Q1 (lowest)
12007,FL,Bradford,6,Non-core (rural),0,38.3,30.7,34.9,19.6,74.594635,1.0355197876106559,1.3860771430000085,Q3
12009,FL,Brevard,3,Medium metro,1,33.0,21.9,34.2,12.5,76.253162859,-0.7637550943860898,-0.2724507159999945,Q1 (lowest)
12011,FL,Broward,2,Large fringe metro,1,30.6,26.4,30.6,11.8,79.723128348,0.1563286520895187,-3.742416204999998,Q1 (lowest)
12013,FL,Calhoun,6,Non-core (rural),0,37.1,32.7,39.9,20.5,74.311576368,1.4444458971553715,1.6691357750000009,Q2
12015,FL,Charlotte,4,Small metro,1,30.0,25.3,30.6,14.2,79.63256916,-0.06858070816007403,-3.6518570169999975,Q1 (lowest)
12017,FL,Citrus,4,Small metro,1,31.6,28.8,32.9,15.2,73.157836772,0.647039983543177,2.822875371000009,Q1 (lowest)
12019,FL,Clay,2,Large fringe metro,1,35.2,24.4,34.9,13.5,75.717014434,-0.25259745745519613,0.2636977089999988,Q2
12021,FL,Collier,3,Medium metro,1,27.200000000000003,21.9,28.0,11.2,84.695359493,-0.7637550943860898,-8.714647349999993,Q1 (lowest)
12023,FL,Columbia,5,Micropolitan,0,34.300000000000004,30.0,39.7,18.6,73.188142227,0.8923956492700058,2.792569916000005,Q1 (lowest)
12027,FL,DeSoto,5,Micropolitan,0,41.6,36.9,41.0,19.6,78.128854079,2.3031907271992718,-2.148141936000002,Q4 (highest)
12029,FL,Dixie,6,Non-core (rural),0,38.5,32.4,34.8,20.7,74.111952311,1.3831069807236633,1.8687598320000092,Q3
12031,FL,Duval,1,Large central metro,1,34.599999999999994,27.1,34.3,14.0,74.34138291,0.29945279043016954,1.6393292330000122,Q1 (lowest)
12033,FL,Escambia,3,Medium metro,1,35.4,25.5,35.8,14.8,73.057199608,-0.02768809720560268,2.9235125350000004,Q2
12035,FL,Flagler,3,Medium metro,1,32.6,21.7,30.6,13.0,77.961711153,-0.8046477053405611,-1.9809990099999908,Q1 (lowest)
12037,FL,Franklin,6,Non-core (rural),0,38.4,29.4,32.3,16.6,74.790301576,0.769717816406591,1.1904105670000007,Q3
12039,FL,Gadsden,3,Medium metro,1,43.0,31.4,44.5,18.8,74.054405525,1.178643925951306,1.9263066179999981,Q4 (highest)
12041,FL,Gilchrist,3,Medium metro,1,36.0,27.4,34.7,17.0,75.64300764,0.36079170686187617,0.33770450300001187,Q2
12043,FL,Glades,6,Non-core (rural),0,40.1,36.1,37.1,19.7,80.615023322,2.1396202833813867,-4.634311178999994,Q3
12045,FL,Gulf,4,Small metro,1,32.6,25.6,35.3,15.5,73.935211946,-0.007241791728366645,2.0455001970000097,Q1 (lowest)
12047,FL,Hamilton,6,Non-core (rural),0,38.7,32.9,42.0,20.6,72.69377884,1.485338508109842,3.286933303000012,Q3
12049,FL,Hardee,5,Micropolitan,0,40.6,33.4,39.9,17.6,75.586261568,1.5875700354960207,0.3944505750000076,Q4 (highest)
12051,FL,Hendry,5,Micropolitan,0,37.1,37.9,37.7,17.5,75.417135239,2.507653781971629,0.5635769040000014,Q2
12053,FL,Hernando,2,Large fringe metro,1,35.9,27.7,36.1,14.3,74.982857368,0.42213062329358353,0.9978547750000075,Q2
12055,FL,Highlands,4,Small metro,1,39.1,33.3,36.7,15.9,75.529989365,1.5671237300187848,0.4507227779999994,Q3
12057,FL,Hillsborough,1,Large central metro,1,29.5,23.9,31.5,12.1,77.904008466,-0.3548289848413749,-1.9232963229999882,Q1 (lowest)
12059,FL,Holmes,6,Non-core (rural),0,36.5,29.5,36.3,19.7,71.669262052,0.7901641218838271,4.311450091000012,Q2
12061,FL,Indian River,4,Small metro,1,32.300000000000004,21.9,27.5,11.5,78.976265783,-0.7637550943860898,-2.995553639999997,Q1 (lowest)
12063,FL,Jackson,6,Non-core (rural),0,35.0,30.1,38.7,19.5,72.136468239,0.9128419547472418,3.8442439040000096,Q1 (lowest)
12065,FL,Jefferson,3,Medium metro,1,35.4,28.3,35.1,17.1,75.388393083,0.5448084561569982,0.5923190600000083,Q2
12067,FL,Lafayette,6,Non-core (rural),0,37.3,31.6,35.2,19.3,74.648578303,1.219536536905778,1.3321338400000116,Q2
12069,FL,Lake,2,Large fringe metro,1,35.5,23.9,35.8,12.9,77.429301781,-0.3548289848413749,-1.4485896380000014,Q2
12071,FL,Lee,3,Medium metro,1,27.9,26.6,31.2,12.6,81.171636458,0.1972212630439908,-5.1909243149999895,Q1 (lowest)
12073,FL,Leon,3,Medium metro,1,35.0,22.6,33.1,11.3,77.514677986,-0.6206309560454389,-1.53396584299999,Q1 (lowest)
12075,FL,Levy,6,Non-core (rural),0,36.9,28.0,33.8,17.8,74.196708758,0.4834695397252909,1.7840033850000054,Q2
12077,FL,Liberty,6,Non-core (rural),0,39.7,31.0,44.2,19.3,73.738604624,1.0968587040423632,2.242107519000001,Q3
12079,FL,Madison,6,Non-core (rural),0,39.900000000000006,30.5,38.0,19.1,73.010728829,0.9946271766561845,2.969983314000004,Q3
12081,FL,Manatee,3,Medium metro,1,31.1,23.0,32.1,12.4,80.033193713,-0.5388457341364963,-4.052481569999998,Q1 (lowest)
12083,FL,Marion,3,Medium metro,1,38.2,26.6,36.4,14.8,74.35814339,0.1972212630439908,1.6225687530000101,Q3
12085,FL,Martin,3,Medium metro,1,28.7,23.5,27.0,11.4,80.682379812,-0.43661420675031754,-4.701667668999988,Q1 (lowest)
12086,FL,Miami-Dade,1,Large central metro,1,30.1,31.2,29.3,11.4,80.186929705,1.1377513149968346,-4.206217561999992,Q1 (lowest)
12087,FL,Monroe,5,Micropolitan,0,30.4,23.8,25.8,12.0,80.648236117,-0.3752752903186102,-4.667523973999991,Q1 (lowest)
12089,FL,Nassau,2,Large fringe metro,1,30.5,20.2,33.4,12.7,76.920127424,-1.1113422874990972,-0.9394152809999952,Q1 (lowest)
12091,FL,Okaloosa,4,Small metro,1,31.6,22.3,30.7,13.0,76.490888274,-0.6819698724771464,-0.5101761309999944,Q1 (lowest)
12093,FL,Okeechobee,5,Micropolitan,0,33.900000000000006,32.0,43.9,18.6,73.923092419,1.3013217588147206,2.0576197240000056,Q1 (lowest)
12095,FL,Orange,1,Large central metro,1,30.4,24.5,33.5,11.9,79.297794893,-0.23215115197796013,-3.3170827499999973,Q1 (lowest)
12097,FL,Osceola,2,Large fringe metro,1,35.4,28.2,39.4,11.8,78.098968422,0.5243621506797622,-2.1182562789999935,Q2
12099,FL,Palm Beach,2,Large fringe metro,1,27.500000000000004,23.6,27.3,11.8,81.00846647,-0.4161679012730815,-5.027754326999997,Q1 (lowest)
12101,FL,Pasco,2,Large fringe metro,1,31.6,26.5,31.8,13.7,76.424728786,0.17677495756675476,-0.44401664299999766,Q1 (lowest)
12103,FL,Pinellas,1,Large central metro,1,27.500000000000004,21.8,31.7,12.2,77.947765182,-0.784201399863325,-1.9670530389999925,Q1 (lowest)
12105,FL,Polk,3,Medium metro,1,36.3,27.9,40.6,14.8,76.493227871,0.46302323424805486,-0.5125157279999968,Q2
12107,FL,Putnam,5,Micropolitan,0,36.6,31.5,33.1,21.0,71.500235156,1.1990902314285419,4.480476987000003,Q2
12109,FL,St. Johns,2,Large fringe metro,1,24.6,17.1,29.2,10.1,81.125585573,-1.7451777572934049,-5.14487342999999,Q1 (lowest)
12111,FL,St. Lucie,3,Medium metro,1,35.2,27.0,31.9,13.5,78.731825288,0.27900648495293345,-2.751113144999991,Q2
12113,FL,Santa Rosa,3,Medium metro,1,30.6,20.5,31.7,13.4,76.760869931,-1.05000337106739,-0.7801577879999968,Q1 (lowest)
12115,FL,Sarasota,3,Medium metro,1,26.6,20.1,30.3,10.5,80.282354626,-1.1317885929763325,-4.301642482999995,Q1 (lowest)
12117,FL,Seminole,2,Large fringe metro,1,30.1,20.5,29.5,10.8,79.52346406,-1.05000337106739,-3.5427519169999897,Q1 (lowest)
12119,FL,Sumter,4,Small metro,1,33.900000000000006,25.1,32.0,11.9,78.846750211,-0.10947331911454536,-2.8660380679999946,Q1 (lowest)
12121,FL,Suwannee,6,Non-core (rural),0,35.6,30.4,38.6,17.9,73.833458727,0.9741808711789485,2.1472534160000123,Q2
12123,FL,Taylor,6,Non-core (rural),0,37.3,30.5,40.8,19.7,73.534839506,0.9946271766561845,2.445872637000008,Q2
12125,FL,Union,6,Non-core (rural),0,35.9,29.7,41.5,20.1,67.436114228,0.8310567328382984,8.544597915000011,Q2
12127,FL,Volusia,3,Medium metro,1,35.099999999999994,25.5,33.2,14.3,75.295818611,-0.02768809720560268,0.6848935320000038,Q2
12129,FL,Wakulla,3,Medium metro,1,33.0,27.2,38.2,15.3,74.937715813,0.31989909590740484,1.0429963300000082,Q1 (lowest)
12131,FL,Walton,4,Small metro,1,29.5,22.0,30.1,13.8,77.585185552,-0.7433087889088537,-1.6044734089999935,Q1 (lowest)
12133,FL,Washington,6,Non-core (rural),0,36.8,32.3,40.1,19.7,71.752206918,1.3626606752464274,4.228505225000006,Q2
